"date","time","size","r_version","r_arch","r_os","package","version","country","ip_id"
"2015-04-01","00:59:22",34620,"3.1.3","x86_64","mingw32","highr","0.4.1","US",790
"2015-04-01","00:59:22",165080,"3.1.3","x86_64","linux-gnu","markdown","0.7.4","US",790
"2015-04-01","00:59:22",36536,"3.1.2","x86_64","mingw32","bitops","1.0-6","US",790
"2015-04-01","00:59:23",643356,"3.1.2","x86_64","mingw32","knitr","1.9","US",790
"2015-04-01","00:59:23",180601,"3.1.2","x86_64","mingw32","yaml","2.1.13","US",790
"2015-04-01","00:59:23",86689,"3.1.2","x86_64","mingw32","htmltools","0.2.6","US",790
"2015-04-01","00:59:23",230024,"3.1.2","x86_64","mingw32","caTools","1.17.1","US",790
"2015-04-01","00:59:24",1293489,"3.1.2","x86_64","mingw32","rmarkdown","0.5.1","US",790
"2015-04-01","00:59:43",134408,"3.1.2","x86_64","mingw32","quantmod","0.4-4","US",39
"2015-04-01","00:59:50",4553959,"3.1.2","x86_64","mingw32","ggmap","2.4","CN",774
"2015-04-01","00:59:04",104397,NA,NA,NA,"pa","1.2-1","FR",38
"2015-04-01","00:59:40",28226,"3.1.2","x86_64","mingw32","whisker","0.3-2","US",304
"2015-04-01","00:59:58",52660,"3.1.2","x86_64","mingw32","RMySQL","0.10.2","US",401
"2015-04-01","00:59:36",9252,"3.1.2","x86_64","mingw32","bitops","1.0-6","US",304
"2015-04-01","00:59:59",542384,"3.1.2","x86_64","darwin13.4.0","e1071","1.6-4","PE",783
"2015-04-01","00:59:39",4730,"3.1.2","x86_64","darwin13.4.0","memoise","0.2.1","US",304
"2015-04-01","00:59:42",839699,"3.1.2","x86_64","darwin13.4.0","zoo","1.7-12","US",39
"2015-04-01","00:59:59",1669815,"3.1.2","x86_64","mingw32","RnavGraph","0.1.8","US",401
"2015-04-01","00:59:53",30622,"3.1.2","x86_64","mingw32","DBI","0.3.1","KR",429
"2015-04-01","00:59:47",477863,"3.1.2","x86_64","mingw32","RPostgreSQL","0.4","NZ",52
"2015-04-01","00:59:01",331811,"3.0.2","i386","mingw32","e1071","1.6-4","US",791
"2015-04-01","00:59:48",6275,"3.1.3","x86_64","mingw32","nls2","0.2","BR",792
"2015-04-01","00:59:36",12809,"3.1.3","x86_64","mingw32","mime","0.3","US",304
"2015-04-01","00:58:50",1211688,"3.1.2","x86_64","darwin13.4.0","RSQLite","1.0.0","AU",383
"2015-04-01","00:59:34",958243,"3.1.2","x86_64","mingw32","sem","3.1-5","CA",779
"2015-04-01","00:59:36",21352,"3.1.3","x86_64","mingw32","lazyeval","0.1.10","US",757
"2015-04-01","00:59:40",131282,"3.1.3","x86_64","mingw32","devtools","1.7.0","US",304
"2015-04-01","00:59:51",132803,"3.1.1","x86_64","linux-gnu","GPArotation","2014.11-1","CN",774
"2015-04-01","00:59:34",2667595,"3.1.2","x86_64","mingw32","Rcpp","0.11.5","US",780
"2015-04-01","00:59:37",24571,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","US",780
"2015-04-01","00:59:53",869707,"3.1.2","x86_64","mingw32","gss","2.1-4","CN",774
"2015-04-01","00:58:50",24147,NA,NA,NA,"EMV","1.3.1","FR",38
"2015-04-01","00:59:04",356349,NA,NA,NA,"XML","0.92-2","FR",38
"2015-04-01","00:59:33",58981,NA,NA,NA,"Map2NCBI","1.0","FR",38
"2015-04-01","00:59:36",180106,"3.1.2","x86_64","mingw32","reshape2","1.4.1","US",780
"2015-04-01","00:59:40",2663081,"3.1.3","i386","mingw32","ggplot2","1.0.1","US",780
"2015-04-01","00:59:43",2063330,"3.1.2","x86_64","darwin13.4.0","latticeExtra","0.6-26","US",780
"2015-04-01","00:59:50",136141,"3.1.3","x86_64","linux-gnu","lawstat","2.5","US",780
"2015-04-01","00:59:45",83834,"3.1.3","i386","mingw32","brew","1.0-6","KR",429
"2015-04-01","00:59:40",98506,"3.1.3","i386","mingw32","digest","0.6.8","US",304
"2015-04-01","00:59:41",471332,"3.1.3","i386","mingw32","xts","0.9-7","US",39
"2015-04-01","00:59:36",83916,"3.1.3","i386","mingw32","rex","0.2.0","US",757
"2015-04-01","00:59:46",51115,"3.1.3","i386","mingw32","checkmate","1.5.2","KR",429
"2015-04-01","00:59:45",6916,"3.1.3","i386","mingw32","base64enc","0.1-2","KR",429
"2015-04-01","00:59:48",81927,"3.1.3","i386","mingw32","BBmisc","1.9","KR",429
"2015-04-01","00:59:35",373587,"3.1.2","x86_64","darwin13.4.0","colorspace","1.2-6","US",780
"2015-04-01","00:59:36",61593,"3.1.2","x86_64","darwin13.4.0","gtable","0.1.2","US",780
"2015-04-01","00:59:37",145629,"3.1.2","x86_64","mingw32","dichromat","2.0-0","US",780
"2015-04-01","00:59:38",38953,"3.1.2","x86_64","mingw32","labeling","0.3","US",780
"2015-04-01","00:59:38",159190,"3.1.2","x86_64","mingw32","Formula","1.2-0","US",780
"2015-04-01","00:59:43",1155433,"3.1.2","x86_64","mingw32","plyr","1.8.1","US",359
"2015-04-01","00:58:55",14616,NA,NA,NA,"ggplot2","1.0.1","CN",9
"2015-04-01","00:57:55",276313,"3.1.2","x86_64","darwin13.4.0","foreign","0.8-63","SG",793
"2015-04-01","00:59:51",51414,"3.1.2","x86_64","mingw32","formatR","1.1","US",752
"2015-04-01","00:59:51",34620,"3.1.2","x86_64","darwin13.4.0","highr","0.4.1","US",752
"2015-04-01","00:59:52",36302,"3.1.2","x86_64","mingw32","manipulate","1.0.1","US",752
"2015-04-01","00:59:52",35568,"3.0.2","x86_64","linux-gnu","mime","0.3","US",752
"2015-04-01","00:59:53",896773,"3.1.3","x86_64","linux-gnu","zoo","1.7-12","US",752
"2015-04-01","00:59:36",837561,"3.1.2","x86_64","mingw32","plyr","1.8.1","US",780
"2015-04-01","00:59:48",4045504,"3.1.2","x86_64","mingw32","VGAM","0.9-7","US",780
"2015-04-01","00:59:50",1586412,"3.1.2","x86_64","mingw32","Hmisc","3.15-0","US",780
"2015-04-01","00:59:34",71611,"3.1.2","x86_64","mingw32","stringr","0.6.2","US",780
"2015-04-01","00:59:37",125211,"3.1.2","x86_64","mingw32","munsell","0.4.2","US",780
"2015-04-01","00:59:41",150610,"3.1.2","x86_64","mingw32","scales","0.2.4","US",780
"2015-04-01","00:59:49",40134,"3.1.2","x86_64","mingw32","Kendall","2.2","US",780
"2015-04-01","00:56:06",512054,"3.1.3","x86_64","mingw32","SeqGrapheR","0.4.8.3","HK",129
"2015-04-01","00:59:47",11108,"3.1.3","x86_64","mingw32","fail","1.2","KR",429
"2015-04-01","00:59:47",7876,"3.1.3","x86_64","mingw32","sendmailR","1.2-1","KR",429
"2015-04-01","00:59:38",493954,"3.1.3","x86_64","mingw32","rjson","0.2.15","US",770
"2015-04-01","00:59:43",1103744,"3.1.3","x86_64","mingw32","nloptr","1.0.4","US",770
"2015-04-01","00:59:48",2129996,"3.1.3","x86_64","mingw32","RcppEigen","0.3.2.4.0","US",770
"2015-04-01","00:59:56",3200012,"3.1.3","x86_64","mingw32","psych","1.5.1","US",770
"2015-04-01","00:59:49",128210,"3.1.3","x86_64","mingw32","reshape","0.8.5","KR",136
"2015-04-01","00:59:59",104397,NA,NA,NA,"COSINE","1.0","FR",38
"2015-04-01","00:59:16",14616,NA,NA,NA,"msgl","2.0.125.1","CN",9
"2015-04-01","00:59:59",36531,"3.1.3","x86_64","mingw32","bitops","1.0-6","KR",107
"2015-04-01","00:59:05",1080770,"3.1.3","x86_64","mingw32","seqMeta","1.5","HK",129
"2015-04-01","00:25:11",37996,"3.1.3","x86_64","mingw32","optimx","2013.8.7","US",794
"2015-04-01","00:25:04",270558,"3.1.3","x86_64","mingw32","fastcluster","1.1.16","AU",795
"2015-04-01","00:25:05",156242,"3.1.3","x86_64","mingw32","heatmap3","1.0.7","AU",795
"2015-04-01","00:25:12",34537,NA,NA,NA,"dispmod","1.0.1","FR",4
"2015-04-01","00:25:20",321398,"3.1.3","x86_64","mingw32","MRSP","0.4.3","US",8
"2015-04-01","00:25:21",88854,"3.1.2","x86_64","darwin13.4.0","MRwarping","1.0","US",8
"2015-04-01","00:25:26",1254417,"3.1.2","x86_64","darwin13.4.0","MSIseq","0.99.1","US",8
"2015-04-01","00:25:26",94946,"3.1.2","x86_64","darwin13.4.0","MSQC","1.0.1","US",8
"2015-04-01","00:24:47",1004504,"3.1.2","x86_64","darwin13.4.0","svUnit","0.7-12","US",794
"2015-04-01","00:25:27",315211,"3.1.3","x86_64","mingw32","MSeasyTkGUI","5.3.3","US",8
"2015-04-01","00:25:33",4050120,"3.1.2","x86_64","mingw32","MSeasy","5.3.3","US",8
"2015-04-01","00:25:18",224416,"3.1.2","x86_64","mingw32","plotrix","3.5-11","US",794
"2015-04-01","00:23:55",14622,NA,NA,NA,"readODS","1.4","FR",38
"2015-04-01","00:25:24",47582,"3.1.3","i386","mingw32","nsprcomp","0.5","US",88
"2015-04-01","00:25:26",2913387,"3.1.3","i386","mingw32","ISLR","1.0","US",796
"2015-04-01","00:25:12",72400,NA,NA,NA,"R.oo","1.0.3","FR",4
"2015-04-01","00:24:05",14622,NA,NA,NA,"fGarch","2110.80","FR",38
"2015-04-01","00:24:23",14621,NA,NA,NA,"SparseM","0.78","FR",38
"2015-04-01","00:24:25",14621,NA,NA,NA,"RArcInfo","0.4-8","FR",38
"2015-04-01","00:25:27",55380,"3.1.3","x86_64","mingw32","MST","1.0","US",8
"2015-04-01","00:25:02",4817515,"3.1.3","x86_64","mingw32","igraph","0.7.1","US",797
"2015-04-01","00:25:25",717651,"3.1.2","x86_64","mingw32","gdata","2.13.3","US",794
"2015-04-01","00:24:00",50049,"3.1.2","x86_64","mingw32","testthat","0.9.1","ES",798
"2015-04-01","00:24:00",313357,"3.1.2","x86_64","mingw32","xlsx","0.5.7","ES",798
"2015-04-01","00:25:07",46467,"3.1.2","x86_64","mingw32","fpp","0.5","US",799
"2015-04-01","00:25:34",452277,"3.1.3","x86_64","mingw32","MSwM","1.2","US",8
"2015-04-01","00:25:40",1877397,"3.1.2","x86_64","mingw32","MUCflights","0.0-3","US",8
"2015-04-01","00:24:26",625139,"3.1.2","x86_64","mingw32","BB","2014.10-1","US",794
"2015-04-01","00:24:26",15269,"3.1.2","x86_64","darwin13.4.0","Rcgmin","2013-2.21","US",794
"2015-04-01","00:25:37",793020,"3.1.2","x86_64","darwin13.4.0","MTS","0.33","US",8
"2015-04-01","00:25:43",779632,"3.1.2","x86_64","darwin13.4.0","mgcv","1.8-6","US",800
"2015-04-01","00:25:39",36757,"3.1.2","x86_64","mingw32","chron","2.3-45","US",801
"2015-04-01","00:25:44",852681,"3.0.2","x86_64","linux-gnu","gbm","2.1.1","US",435
"2015-04-01","00:25:41",82029,"3.1.3","x86_64","mingw32","MVA","1.0-5","US",8
"2015-04-01","00:25:45",444664,"3.1.2","x86_64","mingw32","MVR","1.20.0","US",8
"2015-04-01","00:25:46",311718,"3.1.3","x86_64","darwin13.4.0","MXM","0.3","US",8
"2015-04-01","00:25:38",420549,"3.1.0","x86_64","mingw32","MTurkR","0.6","US",8
"2015-04-01","00:25:43",776619,"3.1.0","x86_64","mingw32","MVB","1.1","US",8
"2015-04-01","00:24:27",12948,NA,NA,NA,"gPdtest","0.0.1","FR",38
"2015-04-01","00:24:54",14621,NA,NA,NA,"SelvarMix","1.0","FR",38
"2015-04-01","00:25:39",2071456,"3.1.0","x86_64","mingw32","maps","2.3-9","US",802
"2015-04-01","00:25:39",81600,"3.1.0","x86_64","mingw32","mapproj","1.2-2","US",802
"2015-04-01","00:24:27",9923,"3.1.0","x86_64","mingw32","dfoptim","2011.8-1","US",794
"2015-04-01","00:25:26",43066,NA,NA,NA,"RVtests","1.2","FR",4
"2015-04-01","00:25:27",14616,NA,NA,NA,"schoolmath","0.4","CN",9
"2015-04-01","00:25:50",1218207,"3.1.0","x86_64","mingw32","MareyMap","1.2","US",8
"2015-04-01","00:25:52",1848887,"3.1.0","x86_64","mingw32","MasterBayes","2.52","US",8
"2015-04-01","00:25:45",62318,"3.1.3","i386","mingw32","MVar.pt","1.0","US",8
"2015-04-01","00:25:47",67960,"3.1.2","x86_64","mingw32","Maeswrap","1.4.11","US",8
"2015-04-01","00:25:48",21891,"3.1.2","x86_64","mingw32","ManyTests","1.1","US",8
"2015-04-01","00:24:00",20160,"3.1.3","x86_64","mingw32","class","7.3-12","DE",380
"2015-04-01","00:23:51",34619,NA,NA,NA,"highr","0.4.1","EU",803
"2015-04-01","00:25:44",451798,"3.1.2","x86_64","mingw32","MVN","3.9","US",8
"2015-04-01","00:25:48",62138,"3.1.2","x86_64","mingw32","Map2NCBI","1.0","US",8
"2015-04-01","00:25:42",14621,NA,NA,NA,"IRTShiny","1.0","FR",38
"2015-04-01","00:25:02",59879,"3.1.2","x86_64","mingw32","cladoRcpp","0.14.4","US",794
"2015-04-01","00:25:28",454114,"3.1.2","x86_64","mingw32","BioGeoBEARS","0.2.1","US",794
"2015-04-01","00:24:50",480701,"3.1.2","x86_64","mingw32","geometry","0.3-5","US",794
"2015-04-01","00:25:06",727143,"3.1.3","x86_64","mingw32","ape","3.2","US",794
"2015-04-01","00:25:47",414026,"3.1.3","x86_64","mingw32","MaXact","0.2.1","US",8
"2015-04-01","00:24:47",1086176,"3.1.1","x86_64","linux-gnu","MASS","7.3-40","CN",804
"2015-04-01","00:25:39",14617,NA,NA,NA,"DStree","1.0","CN",9
"2015-04-01","00:25:28",68656,"3.1.2","x86_64","mingw32","PKI","0.1-1","US",805
"2015-04-01","00:25:29",168793,"3.1.3","x86_64","mingw32","packrat","0.4.3","US",805
"2015-04-01","00:25:42",14616,NA,NA,NA,"NHMM","3.5","CN",9
"2015-04-01","00:24:17",759339,"3.1.2","x86_64","mingw32","rJava","0.9-6","ID",806
"2015-04-01","00:25:54",78662,"3.1.2","x86_64","mingw32","MatchIt","2.4-21","US",8
"2015-04-01","00:25:49",741405,"3.1.2","x86_64","mingw32","MapGAM","0.7-4","US",8
"2015-04-01","00:25:51",444366,"3.1.2","x86_64","mingw32","MarkowitzR","0.1502","US",8
"2015-04-01","00:25:58",900270,"3.1.3","x86_64","darwin13.4.0","Matching","4.8-3.4","US",8
"2015-04-01","00:25:56",910410,"3.1.2","x86_64","mingw32","MatchingFrontier","0.3.17","US",8
"2015-04-01","00:25:59",214075,"3.1.2","x86_64","linux-gnu","MatrixEQTL","2.1.1","US",8
"2015-04-01","00:25:50",205988,"3.1.2","x86_64","linux-gnu","reshape2","1.4.1","US",807
"2015-04-01","00:25:44",435513,"3.1.3","x86_64","darwin13.4.0","fpc","2.1-9","US",407
"2015-04-01","00:25:04",732874,NA,NA,NA,"nontarget","1.7","CN",808
"2015-04-01","00:25:06",514,NA,NA,NA,"nopp","1.0.4","CN",808
"2015-04-01","00:25:14",369445,NA,NA,NA,"nopp","1.0.4","CN",808
"2015-04-01","00:25:16",513,NA,NA,NA,"nor1mix","1.2-0","CN",808
"2015-04-01","00:25:17",77627,NA,NA,NA,"nor1mix","1.2-0","CN",808
"2015-04-01","00:25:18",513,NA,NA,NA,"norm","1.0-9.5","CN",808
"2015-04-01","00:25:19",95275,NA,NA,NA,"norm","1.0-9.5","CN",808
"2015-04-01","00:25:23",513,NA,NA,NA,"normalp","0.7.0","CN",808
"2015-04-01","00:25:24",70025,NA,NA,NA,"normalp","0.7.0","CN",808
"2015-04-01","00:25:26",512,NA,NA,NA,"normtest","1.1","CN",808
"2015-04-01","00:25:26",36994,NA,NA,NA,"normtest","1.1","CN",808
"2015-04-01","00:25:27",512,NA,NA,NA,"normwhn.test","1.0","CN",808
"2015-04-01","00:25:27",22240,NA,NA,NA,"normwhn.test","1.0","CN",808
"2015-04-01","00:25:28",512,NA,NA,NA,"nortest","1.0-3","CN",808
"2015-04-01","00:25:28",30660,NA,NA,NA,"nortest","1.0-3","CN",808
"2015-04-01","00:25:29",512,NA,NA,NA,"nose","1.0","CN",808
"2015-04-01","00:25:30",18513,NA,NA,NA,"nose","1.0","CN",808
"2015-04-01","00:25:30",512,NA,NA,NA,"notifyR","1.02","CN",808
"2015-04-01","00:25:30",14996,NA,NA,NA,"notifyR","1.02","CN",808
"2015-04-01","00:25:31",514,NA,NA,NA,"noweb","1.0-4","CN",808
"2015-04-01","00:25:36",343414,NA,NA,NA,"noweb","1.0-4","CN",808
"2015-04-01","00:25:39",512,NA,NA,NA,"npIntFactRep","1.2","CN",808
"2015-04-01","00:25:40",13455,NA,NA,NA,"npIntFactRep","1.2","CN",808
"2015-04-01","00:25:41",516,NA,NA,NA,"np","0.60-2","CN",808
"2015-04-01","00:26:08",180600,"3.1.2","x86_64","mingw32","yaml","2.1.13","AU",37
"2015-04-01","00:26:06",3531274,"3.1.2","x86_64","mingw32","Matrix","1.1-5","US",8
"2015-04-01","00:25:11",802974,"3.1.2","x86_64","mingw32","phylobase","0.6.8","US",794
"2015-04-01","00:26:00",270094,"3.1.2","x86_64","mingw32","MatrixModels","0.4-0","US",8
"2015-04-01","00:24:02",2362937,"3.0.2","x86_64","linux-gnu","googleVis","0.5.8","ES",798
"2015-04-01","00:25:36",919753,"3.1.2","x86_64","mingw32","rpart","4.1-9","US",809
"2015-04-01","00:26:12",93012,"3.1.2","x86_64","darwin13.4.0","genridge","0.6-5","US",810
"2015-04-01","00:25:40",950264,"3.1.2","x86_64","mingw32","data.table","1.9.4","US",801
"2015-04-01","00:26:01",72400,NA,NA,NA,"cyclones","1.2-8","FR",4
"2015-04-01","00:26:09",159359,"3.1.1","x86_64","linux-gnu","McParre","1.0.1","US",8
"2015-04-01","00:26:07",95096,"3.1.3","x86_64","darwin13.4.0","MaxPro","3.1-2","US",8
"2015-04-01","00:26:08",966526,"3.1.2","x86_64","mingw32","MazamaSpatialUtils","0.2.3","US",8
"2015-04-01","00:25:32",3330429,"3.1.3","x86_64","darwin13.4.0","rattle","3.4.1","US",811
"2015-04-01","00:26:10",822853,"3.1.3","x86_64","darwin13.4.0","McSpatial","2.0","US",8
"2015-04-01","00:26:16",291120,"3.1.3","x86_64","darwin13.4.0","MedOr","0.1","US",8
"2015-04-01","00:25:31",2414096,"3.1.2","x86_64","mingw32","deSolve","1.11","US",812
"2015-04-01","00:26:15",3792043,"3.1.2","x86_64","linux-gnu","Mcomp","2.05","US",8
"2015-04-01","00:25:17",33976,"3.1.3","x86_64","mingw32","subsemble","0.0.9","TW",277
"2015-04-01","00:26:19",599993,"3.1.3","x86_64","mingw32","MenuCollection","1.2","US",8
"2015-04-01","00:26:24",45421,"3.1.3","x86_64","mingw32","assertthat","0.1","US",67
"2015-04-01","00:26:24",123764,"3.1.3","x86_64","mingw32","R6","2.0.1","US",67
"2015-04-01","00:26:24",152277,"3.1.3","x86_64","mingw32","magrittr","1.5","US",67
"2015-04-01","00:26:24",63329,"3.1.3","x86_64","mingw32","lazyeval","0.1.10","US",67
"2015-04-01","00:26:24",154295,"3.1.3","x86_64","mingw32","DBI","0.3.1","US",67
"2015-04-01","00:26:07",379122,"3.1.3","x86_64","mingw32","xtable","1.7-4","US",813
"2015-04-01","00:26:27",759916,"3.1.2","x86_64","linux-gnu","rJava","0.9-6","US",469
"2015-04-01","00:26:27",66153,"3.1.2","x86_64","darwin13.4.0","RJDBC","0.2-5","US",469
"2015-04-01","00:26:22",801117,"3.1.2","x86_64","mingw32","MergeGUI","0.2-1","US",8
"2015-04-01","00:24:33",51642,"3.1.2","x86_64","mingw32","formatR","1.1","ID",806
"2015-04-01","00:23:53",383072,"3.1.2","x86_64","mingw32","xtable","1.7-4","GB",814
"2015-04-01","00:26:23",23614,"3.1.2","x86_64","mingw32","MetABEL","0.2-0","US",8
"2015-04-01","00:25:59",2130006,"3.1.2","x86_64","mingw32","RcppEigen","0.3.2.4.0","CA",713
"2015-04-01","00:26:25",879125,"3.1.2","x86_64","mingw32","RCurl","1.95-4.5","US",801
"2015-04-01","00:24:27",162310,"3.1.2","x86_64","mingw32","matrixcalc","1.0-3","ID",806
"2015-04-01","00:26:22",395330,"3.1.2","x86_64","mingw32","colorspace","1.2-6","US",815
"2015-04-01","00:25:15",45491,"3.1.2","x86_64","mingw32","FD","1.0-12","US",794
"2015-04-01","00:25:16",350722,"3.1.2","x86_64","mingw32","xtable","1.7-4","US",794
"2015-04-01","00:26:28",705389,"2.15.3","x86_64","darwin9.8.0","party","1.0-20","KR",816
"2015-04-01","00:24:31",39192,"3.1.3","x86_64","mingw32","evaluate","0.5.5","ID",806
"2015-04-01","00:24:01",131278,"3.1.2","x86_64","mingw32","devtools","1.7.0","ES",798
"2015-04-01","00:26:26",248049,"3.1.2","x86_64","mingw32","httr","0.6.1","US",801
"2015-04-01","00:26:08",86688,"3.1.2","x86_64","mingw32","htmltools","0.2.6","AU",37
"2015-04-01","00:26:22",794511,"3.1.2","x86_64","mingw32","timeDate","3012.100","US",815
"2015-04-01","00:26:15",742338,"3.1.2","x86_64","mingw32","rHealthDataGov","1.0.1","TW",277
"2015-04-01","00:26:39",3905451,"3.1.2","x86_64","linux-gnu","MetFns","1.0","US",8
"2015-04-01","00:26:23",417725,"3.1.2","x86_64","linux-gnu","jsonlite","0.9.15","US",801
"2015-04-01","00:23:59",289712,"3.1.2","x86_64","mingw32","lubridate","1.3.3","ES",798
"2015-04-01","00:26:32",873935,"3.1.2","x86_64","mingw32","httpuv","1.3.2","US",512
"2015-04-01","00:25:25",14616,NA,NA,NA,"SparseM","1.6","CN",9
"2015-04-01","00:26:39",68589,"3.1.3","x86_64","mingw32","MetNorm","0.1","US",8
"2015-04-01","00:26:40",808727,"3.1.3","x86_64","mingw32","MetSizeR","1.1","US",8
"2015-04-01","00:26:41",453393,"3.1.3","x86_64","mingw32","MetStaT","1.0","US",8
"2015-04-01","00:25:42",17182,"3.1.3","x86_64","mingw32","heatmap.plus","1.3","AU",795
"2015-04-01","00:26:05",552516,"3.1.3","x86_64","mingw32","gplots","2.16.0","AU",795
"2015-04-01","00:26:41",10932,NA,NA,NA,"scholar","0.1.2","FR",4
"2015-04-01","00:26:33",2414096,"3.1.3","x86_64","mingw32","deSolve","1.11","US",812
"2015-04-01","00:26:24",12805,"3.1.3","x86_64","mingw32","mime","0.3","US",801
"2015-04-01","00:26:11",208894,"3.1.3","x86_64","mingw32","bit","1.1-12","TW",277
"2015-04-01","00:26:28",105102,"3.1.3","x86_64","mingw32","bootstrap","2015.2","US",817
"2015-04-01","00:25:58",6691,NA,NA,NA,"ebSNP","1.0","FR",38
"2015-04-01","00:26:16",14621,NA,NA,NA,"SCI","1.0-1","FR",38
"2015-04-01","00:26:45",759916,"3.1.3","x86_64","mingw32","rJava","0.9-6","US",471
"2015-04-01","00:26:42",114078,"3.1.2","x86_64","linux-gnu","MetaDE","1.0.5","US",8
"2015-04-01","00:26:26",121072,"3.1.1","x86_64","mingw32","R6","2.0.1","US",801
"2015-04-01","00:26:46",3660658,"3.1.2","x86_64","darwin13.4.0","MetaLandSim","0.2","US",8
"2015-04-01","00:26:27",12472581,"3.1.2","x86_64","mingw32","BH","1.55.0-3","US",67
"2015-04-01","00:26:28",2597282,"3.1.2","x86_64","linux-gnu","dplyr","0.4.1","US",67
"2015-04-01","00:26:12",440074,"3.1.2","x86_64","mingw32","bit64","0.9-4","TW",277
"2015-04-01","00:26:22",97015,"3.1.3","x86_64","mingw32","fracdiff","1.4-2","US",815
"2015-04-01","00:26:53",7368964,"3.1.2","x86_64","linux-gnu","igraph","0.7.1","US",265
"2015-04-01","00:26:52",1238136,"3.1.2","x86_64","linux-gnu","MetaPCA","0.1.4","US",8
"2015-04-01","00:26:46",354493,"3.1.2","x86_64","mingw32","lattice","0.20-31","US",818
"2015-04-01","00:25:50",14616,NA,NA,NA,"EGRET","2.1.1","CN",9
"2015-04-01","00:26:33",2913388,"3.1.3","x86_64","mingw32","ISLR","1.0","US",819
"2015-04-01","00:26:45",373597,"3.1.3","x86_64","mingw32","colorspace","1.2-6","US",797
"2015-04-01","00:26:33",51410,"3.1.3","x86_64","mingw32","formatR","1.1","GB",814
"2015-04-01","00:26:34",34616,"3.1.3","x86_64","mingw32","highr","0.4.1","GB",814
"2015-04-01","00:26:35",730326,"3.1.3","x86_64","mingw32","lattice","0.20-31","GB",814
"2015-04-01","00:26:35",36305,"3.1.2","x86_64","linux-gnu","manipulate","1.0.1","GB",814
"2015-04-01","00:26:35",35564,"3.1.2","x86_64","mingw32","mime","0.3","GB",814
"2015-04-01","00:26:46",435516,"3.1.2","x86_64","mingw32","fpc","2.1-9","US",418
"2015-04-01","00:26:35",46978,NA,NA,NA,"normalp","0.6.8","FR",4
"2015-04-01","00:26:07",126841,NA,NA,NA,"munsell","0.4.2","US",820
"2015-04-01","00:26:56",1627906,"3.1.3","x86_64","darwin13.4.0","rgdal","0.9-2","GB",434
"2015-04-01","00:26:23",9248,"3.1.2","x86_64","mingw32","bitops","1.0-6","US",801
"2015-04-01","00:26:59",3030959,"3.1.2","x86_64","mingw32","MetaQC","0.1.13","US",8
"2015-04-01","00:27:01",621840,"3.1.2","x86_64","mingw32","MetaSKAT","0.40","US",8
"2015-04-01","00:26:47",56737,"3.1.2","x86_64","mingw32","statmod","1.4.21","US",818
"2015-04-01","00:26:44",46692,"3.1.3","x86_64","darwin13.4.0","codetools","0.2-11","US",821
"2015-04-01","00:26:44",730329,"3.1.2","x86_64","linux-gnu","lattice","0.20-31","US",821
"2015-04-01","00:26:45",36302,"3.1.3","x86_64","darwin13.4.0","manipulate","1.0.1","US",821
"2015-04-01","00:26:45",1086185,"3.1.2","x86_64","mingw32","MASS","7.3-40","US",821
"2015-04-01","00:26:46",2011297,"3.1.2","x86_64","mingw32","mgcv","1.8-5","US",821
"2015-04-01","00:25:42",14616,NA,NA,NA,"DLMtool","1.34","CN",9
"2015-04-01","00:26:46",9056,"3.1.3","x86_64","mingw32","manipulate","1.0.1","US",818
"2015-04-01","00:26:47",779632,"3.1.3","x86_64","mingw32","mgcv","1.8-6","US",818
"2015-04-01","00:27:06",879128,"3.1.3","x86_64","mingw32","RCurl","1.95-4.5","US",822
"2015-04-01","00:27:00",9059,"3.1.1","x86_64","linux-gnu","manipulate","1.0.1","MX",511
"2015-04-01","00:26:51",2663085,"3.1.1","x86_64","mingw32","ggplot2","1.0.1","US",797
"2015-04-01","00:27:02",49162,"3.1.2","x86_64","linux-gnu","Metatron","0.1-1","US",8
"2015-04-01","00:27:07",1386597,"3.1.2","x86_64","mingw32","car","2.0-25","US",823
"2015-04-01","00:27:11",583990,"3.1.2","x86_64","mingw32","alr3","2.0.5","US",824
"2015-04-01","00:27:02",160460,"3.1.2","x86_64","mingw32","MetabolAnalyze","1.3","US",8
"2015-04-01","00:27:09",3307023,"3.1.3","x86_64","linux-gnu","MethComp","1.22.1","US",8
"2015-04-01","00:27:09",49060,"3.1.3","x86_64","linux-gnu","Methplot","1.0","US",8
"2015-04-01","00:27:10",95952,"3.1.2","x86_64","mingw32","MiST","1.0","US",8
"2015-04-01","00:27:11",248052,"3.1.3","x86_64","darwin13.4.0","httr","0.6.1","US",822
"2015-04-01","00:27:02",759914,"3.1.3","x86_64","darwin13.4.0","rJava","0.9-6","CN",200
"2015-04-01","00:27:03",151794,"3.1.3","x86_64","darwin13.4.0","Meth27QC","1.1","US",8
"2015-04-01","00:27:12",33973,"3.1.2","x86_64","mingw32","MicroStrategyR","1.0-1","US",8
"2015-04-01","00:26:23",1237728,"3.1.2","x86_64","darwin10.8.0","forecast","5.9","US",815
"2015-04-01","00:27:09",21924,"3.1.2","x86_64","linux-gnu","itertools","0.1-3","US",822
"2015-04-01","00:27:08",1148895,"3.1.3","i386","mingw32","RJSONIO","1.3-0","US",822
"2015-04-01","00:27:10",2354311,"3.1.2","x86_64","linux-gnu","Rcpp","0.11.5","US",822
